RECORDING_SESSION_LABEL	TRIAL_INDEX	IA_AREA	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIXATION_COUNT	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIXATION_%	IA_ID	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LEFT	IA_BOTTOM	IA_RIGHT	IA_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_TIME	IP_LABEL	IP_START_TIME	TIME_SCALE	Session_Name_	Trial_Index_	condition	dog_session	frame_rate	session	video_file	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_TOTAL_VISITED_IA_COUNT
Mailo_2	3	56118.00	201	201	15	1	1	[1]	9922	1	516.40	445.60	1	0.0625	2	dog_face_IA	201	516.40	445.60	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 2, 1]	3228778	whole_video	3218773	Trial Relative	Mailo_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9472.00	16	2	2
Mailo_2	4	56118.00	8744	1790	3	9	.	[2]	1671	1	341.00	143.90	0	0.6923	1	human_face_IA	834	342.90	134.60	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1, 2, 1]	3240480	whole_video	3230469	Trial Relative	Mailo_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9617.00	13	2	2
Mailo_2	4	56118.00	353	158	1	2	.	.	1357	0	486.20	421.70	1	0.1538	2	dog_face_IA	195	481.80	326.60	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1, 2, 1]	3240480	whole_video	3230469	Trial Relative	Mailo_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9617.00	13	2	2
Mathild1	1	56118.00	166	166	11	1	.	[2]	7909	1	344.20	145.20	0	0.0667	1	human_face_IA	166	344.20	145.20	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 1, 0, 2, 0]	340621	whole_video	330611	Trial Relative	Mathild1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9401.00	15	2	2
Mathild1	1	56118.00	7290	510	3	6	.	.	698	0	531.00	360.40	1	0.4000	2	dog_face_IA	1228	531.50	502.10	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 1, 0, 2, 0]	340621	whole_video	330611	Trial Relative	Mathild1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9401.00	15	2	2
Mathild1	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2, 0, 2]	351249	whole_video	341243	Trial Relative	Mathild1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9708.00	11	2	1
Mathild1	2	56118.00	8075	238	1	7	.	.	284	0	469.40	487.70	1	0.6364	2	dog_face_IA	546	527.10	498.20	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2, 0, 2]	351249	whole_video	341243	Trial Relative	Mathild1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9708.00	11	2	1
Mathild1	3	56118.00	647	647	11	1	.	[2]	9460	1	317.60	154.00	0	0.0909	1	human_face_IA	647	317.60	154.00	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1]	361688	whole_video	351679	Trial Relative	Mathild1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9216.00	11	2	2
Mathild1	3	56118.00	4538	22	1	4	.	.	98	0	525.10	504.20	1	0.3636	2	dog_face_IA	3029	515.60	468.40	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1]	361688	whole_video	351679	Trial Relative	Mathild1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9216.00	11	2	2
Mathild1	4	56118.00	516	516	6	1	.	[2]	8986	1	366.50	153.00	0	0.1250	1	human_face_IA	516	366.50	153.00	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 1, 0, 2]	372405	whole_video	362392	Trial Relative	Mathild1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9788.00	8	2	2
Mathild1	4	56118.00	8448	2134	2	4	.	.	838	0	514.90	462.20	1	0.5000	2	dog_face_IA	550	521.50	493.40	469	524	751	.	325	RECTANGLE	[0, 2, 0, 1, 0, 2]	372405	whole_video	362392	Trial Relative	Mathild1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9788.00	8	2	2
Mathild2	1	56118.00	1056	347	10	2	.	[2]	6352	1	349.60	159.00	0	0.1429	1	human_face_IA	709	354.90	124.20	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2, 0, 1, 0, 1, 2]	377815	whole_video	367802	Trial Relative	Mathild2	1	clear	01-2	30.3	2	clear_goal_100.mp4	9432.00	14	2	2
Mathild2	1	56118.00	4930	129	1	7	.	.	337	0	589.50	461.40	1	0.5000	2	dog_face_IA	82	487.60	403.10	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2, 0, 1, 0, 1, 2]	377815	whole_video	367802	Trial Relative	Mathild2	1	clear	01-2	30.3	2	clear_goal_100.mp4	9432.00	14	2	2
Mathild2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 2]	388263	whole_video	378253	Trial Relative	Mathild2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9255.00	15	2	1
Mathild2	2	56118.00	7506	235	2	8	.	.	278	0	472.10	439.80	1	0.5333	2	dog_face_IA	847	544.30	438.20	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 2]	388263	whole_video	378253	Trial Relative	Mathild2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9255.00	15	2	1
Mathild2	3	56118.00	1956	880	3	4	.	[2]	3333	1	379.90	166.90	0	0.4444	1	human_face_IA	563	338.90	117.60	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1, 0, 1]	398701	whole_video	388692	Trial Relative	Mathild2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9669.00	9	2	2
Mathild2	3	56118.00	161	161	1	1	.	.	93	0	532.00	461.80	1	0.1111	2	dog_face_IA	161	532.00	461.80	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1, 0, 1]	398701	whole_video	388692	Trial Relative	Mathild2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9669.00	9	2	2
Mathild2	4	56118.00	2155	2155	5	1	.	[2]	8166	1	347.40	151.70	0	0.2000	1	human_face_IA	2155	347.40	151.70	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1]	409361	whole_video	399354	Trial Relative	Mathild2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9697.00	5	2	2
Mathild2	4	56118.00	6409	3326	1	2	.	.	314	0	494.70	407.00	1	0.4000	2	dog_face_IA	3083	535.60	418.00	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1]	409361	whole_video	399354	Trial Relative	Mathild2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9697.00	5	2	2
Maylo_1	1	56118.00	983	983	7	1	.	[2]	9488	1	337.30	118.00	0	0.1429	1	human_face_IA	983	337.30	118.00	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1]	1252421	whole_video	1242410	Trial Relative	Maylo_1	1	clear	08-1	30.3	1	clear_goal_100.mp4	9481.00	7	2	2
Maylo_1	1	56118.00	1596	258	1	2	.	.	460	0	547.70	343.50	1	0.2857	2	dog_face_IA	1338	636.70	388.30	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1]	1252421	whole_video	1242410	Trial Relative	Maylo_1	1	clear	08-1	30.3	1	clear_goal_100.mp4	9481.00	7	2	2
Maylo_1	2	56118.00	5893	983	2	3	2	[2]	2313	1	382.00	179.40	0	0.3333	1	human_face_IA	4256	282.70	158.70	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 1, 2, 0, 1]	1263297	whole_video	1253286	Trial Relative	Maylo_1	2	clear	08-1	30.3	1	clear_goal_100.mp4	9594.00	9	2	2
Maylo_1	2	56118.00	2048	1724	1	2	.	.	520	0	479.70	390.40	1	0.2222	2	dog_face_IA	324	523.90	351.60	469	524	751	.	325	RECTANGLE	[2, 1, 0, 1, 2, 0, 1]	1263297	whole_video	1253286	Trial Relative	Maylo_1	2	clear	08-1	30.3	1	clear_goal_100.mp4	9594.00	9	2	2
Maylo_1	3	56118.00	2459	2459	6	1	2	[2]	6261	1	317.30	154.30	0	0.1429	1	human_face_IA	2459	317.30	154.30	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 1, 0]	1274152	whole_video	1264142	Trial Relative	Maylo_1	3	clear	08-1	30.3	1	clear_goal_100.mp4	9682.00	7	2	2
Maylo_1	3	56118.00	2727	1858	1	2	.	.	515	0	506.40	393.80	1	0.2857	2	dog_face_IA	869	540.30	326.80	469	524	751	.	325	RECTANGLE	[2, 0, 2, 1, 0]	1274152	whole_video	1264142	Trial Relative	Maylo_1	3	clear	08-1	30.3	1	clear_goal_100.mp4	9682.00	7	2	2
Maylo_1	4	56118.00	3066	1207	4	2	.	[2]	7083	1	286.20	184.10	0	0.3333	1	human_face_IA	1859	299.60	121.20	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1]	1284957	whole_video	1274947	Trial Relative	Maylo_1	4	clear	08-1	30.3	1	clear_goal_100.mp4	9771.00	6	2	2
Maylo_1	4	56118.00	2111	2087	1	2	.	.	459	0	526.80	370.80	1	0.3333	2	dog_face_IA	24	476.80	354.50	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1]	1284957	whole_video	1274947	Trial Relative	Maylo_1	4	clear	08-1	30.3	1	clear_goal_100.mp4	9771.00	6	2	2
Maylo_3	1	56118.00	5514	1654	2	5	.	.	458	0	409.00	142.90	1	0.5000	1	human_face_IA	1072	373.20	180.10	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 0, 1, 0, 1]	1433955	whole_video	1423946	Trial Relative	Maylo_3	1	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	9279.00	10	2	1
Maylo_3	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 0, 1, 0, 1]	1433955	whole_video	1423946	Trial Relative	Maylo_3	1	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	9279.00	10	2	1
Maylo_3	2	56118.00	2995	2995	6	1	.	[2]	4514	1	390.20	180.20	0	0.1250	1	human_face_IA	2995	390.20	180.20	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0]	1444883	whole_video	1434872	Trial Relative	Maylo_3	2	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	8726.00	8	2	2
Maylo_3	2	56118.00	854	854	1	1	.	.	583	0	493.90	377.40	1	0.1250	2	dog_face_IA	854	493.90	377.40	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0]	1444883	whole_video	1434872	Trial Relative	Maylo_3	2	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	8726.00	8	2	2
Maylo_3	3	56118.00	426	426	3	1	.	.	6356	0	455.60	194.10	1	0.2000	1	human_face_IA	426	455.60	194.10	259	197	541	.	-2	RECTANGLE	[0, 1, 0]	1455644	whole_video	1445639	Trial Relative	Maylo_3	3	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	8904.00	5	2	1
Maylo_3	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0]	1455644	whole_video	1445639	Trial Relative	Maylo_3	3	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	8904.00	5	2	1
Maylo_3	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0]	1466328	whole_video	1456317	Trial Relative	Maylo_3	4	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	9897.00	5	2	0
Maylo_3	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0]	1466328	whole_video	1456317	Trial Relative	Maylo_3	4	ambiguous	08-2	30.3	2	ambiguous_goal_100.mp4	9897.00	5	2	0
Melody_1	1	56118.00	6968	701	2	2	2	[2]	585	1	427.70	145.20	0	0.3333	1	human_face_IA	6267	428.70	90.10	259	197	541	.	-2	RECTANGLE	[2, 1, 2]	7298161	whole_video	7288150	Trial Relative	Melody_1	1	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9794.00	6	2	2
Melody_1	1	56118.00	2826	412	1	4	.	.	126	0	543.70	356.50	1	0.6667	2	dog_face_IA	1972	551.30	472.70	469	524	751	.	325	RECTANGLE	[2, 1, 2]	7298161	whole_video	7288150	Trial Relative	Melody_1	1	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9794.00	6	2	2
Melody_1	2	56118.00	8840	8840	3	1	.	[2]	1262	1	416.40	63.80	0	0.3333	1	human_face_IA	8840	416.40	63.80	259	197	541	.	-2	RECTANGLE	[2, 0, 1]	7308599	whole_video	7298589	Trial Relative	Melody_1	2	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9912.00	3	2	2
Melody_1	2	56118.00	1046	1046	1	1	.	.	92	0	537.10	468.10	1	0.3333	2	dog_face_IA	1046	537.10	468.10	469	524	751	.	325	RECTANGLE	[2, 0, 1]	7308599	whole_video	7298589	Trial Relative	Melody_1	2	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9912.00	3	2	2
Melody_1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	7319303	whole_video	7309292	Trial Relative	Melody_1	3	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9972.00	3	2	1
Melody_1	3	56118.00	9972	313	1	3	.	.	355	0	552.30	396.60	1	1.0000	2	dog_face_IA	50	561.20	470.90	469	524	751	.	325	RECTANGLE	[2]	7319303	whole_video	7309292	Trial Relative	Melody_1	3	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9972.00	3	2	1
Melody_1	4	56118.00	9251	9251	3	1	.	[2]	855	1	417.20	143.10	0	0.3333	1	human_face_IA	9251	417.20	143.10	259	197	541	.	-2	RECTANGLE	[2, 0, 1]	7329743	whole_video	7319733	Trial Relative	Melody_1	4	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9952.00	3	2	2
Melody_1	4	56118.00	639	639	1	1	.	.	96	0	544.70	473.20	1	0.3333	2	dog_face_IA	639	544.70	473.20	469	524	751	.	325	RECTANGLE	[2, 0, 1]	7329743	whole_video	7319733	Trial Relative	Melody_1	4	ambiguous	05-1	30.3	1	ambiguous_goal_100.mp4	9952.00	3	2	2
Melody_2	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2]	3463973	whole_video	3453963	Trial Relative	Melody_2	1	clear	05-2	30.3	2	clear_goal_100.mp4	9872.00	4	2	1
Melody_2	1	56118.00	9472	179	1	3	.	.	128	0	524.60	354.70	1	0.7500	2	dog_face_IA	9136	546.90	479.50	469	524	751	.	325	RECTANGLE	[2, 0, 2]	3463973	whole_video	3453963	Trial Relative	Melody_2	1	clear	05-2	30.3	2	clear_goal_100.mp4	9872.00	4	2	1
Melody_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	3474412	whole_video	3464402	Trial Relative	Melody_2	2	clear	05-2	30.3	2	clear_goal_100.mp4	10010.00	1	2	1
Melody_2	2	56118.00	10010	10010	1	1	.	.	95	0	522.60	455.30	1	1.0000	2	dog_face_IA	10010	522.60	455.30	469	524	751	.	325	RECTANGLE	[2]	3474412	whole_video	3464402	Trial Relative	Melody_2	2	clear	05-2	30.3	2	clear_goal_100.mp4	10010.00	1	2	1
Melody_2	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	3484851	whole_video	3474840	Trial Relative	Melody_2	3	clear	05-2	30.3	2	clear_goal_100.mp4	9656.00	3	2	1
Melody_2	3	56118.00	9656	818	1	3	.	.	95	0	499.90	456.80	1	1.0000	2	dog_face_IA	8581	542.40	512.60	469	524	751	.	325	RECTANGLE	[2]	3484851	whole_video	3474840	Trial Relative	Melody_2	3	clear	05-2	30.3	2	clear_goal_100.mp4	9656.00	3	2	1
Melody_2	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	3495291	whole_video	3485280	Trial Relative	Melody_2	4	clear	05-2	30.3	2	clear_goal_100.mp4	10011.00	1	2	1
Melody_2	4	56118.00	10011	10011	1	1	.	.	95	0	528.60	487.50	1	1.0000	2	dog_face_IA	10011	528.60	487.50	469	524	751	.	325	RECTANGLE	[2]	3495291	whole_video	3485280	Trial Relative	Melody_2	4	clear	05-2	30.3	2	clear_goal_100.mp4	10011.00	1	2	1
Mexx_1	1	56118.00	6887	408	2	12	2	[2]	1021	1	384.90	130.60	0	0.6667	1	human_face_IA	3839	339.50	129.70	259	197	541	.	-2	RECTANGLE	[2, 1, 2, 0, 1]	1647879	whole_video	1637866	Trial Relative	Mexx_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9197.00	18	2	2
Mexx_1	1	56118.00	358	201	1	2	.	.	757	0	494.10	365.10	1	0.1111	2	dog_face_IA	157	615.40	465.70	469	524	751	.	325	RECTANGLE	[2, 1, 2, 0, 1]	1647879	whole_video	1637866	Trial Relative	Mexx_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9197.00	18	2	2
Mexx_1	2	56118.00	7603	31	3	17	.	[2]	1250	1	360.60	169.60	0	0.8500	1	human_face_IA	465	335.60	151.80	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1]	1659040	whole_video	1649029	Trial Relative	Mexx_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8341.00	20	2	2
Mexx_1	2	56118.00	166	166	1	1	.	.	813	0	475.40	395.80	1	0.0500	2	dog_face_IA	166	475.40	395.80	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1]	1659040	whole_video	1649029	Trial Relative	Mexx_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8341.00	20	2	2
Mexx_1	3	56118.00	4715	2942	3	2	.	[2]	1592	1	351.10	130.90	0	0.2000	1	human_face_IA	1773	354.60	123.10	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 2, 0, 1, 0]	1670345	whole_video	1660333	Trial Relative	Mexx_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9359.00	10	2	2
Mexx_1	3	56118.00	2850	217	1	4	.	.	959	0	469.10	376.20	1	0.4000	2	dog_face_IA	644	483.60	406.10	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 2, 0, 1, 0]	1670345	whole_video	1660333	Trial Relative	Mexx_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9359.00	10	2	2
Mexx_1	4	56118.00	4159	87	2	5	2	[2]	2888	1	358.20	193.50	0	0.6250	1	human_face_IA	2881	347.30	137.30	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 1, 0]	1681874	whole_video	1671861	Trial Relative	Mexx_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8976.00	8	2	2
Mexx_1	4	56118.00	1654	1654	1	1	.	.	1182	0	503.10	385.30	1	0.1250	2	dog_face_IA	1654	503.10	385.30	469	524	751	.	325	RECTANGLE	[2, 1, 0, 1, 0]	1681874	whole_video	1671861	Trial Relative	Mexx_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8976.00	8	2	2
Mexx_2	1	56118.00	7042	2831	3	3	.	[2]	1119	1	389.00	163.40	0	0.3750	1	human_face_IA	3652	435.60	193.30	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 0, 1, 0]	2148527	whole_video	2138517	Trial Relative	Mexx_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	8979.00	8	2	2
Mexx_2	1	56118.00	669	156	1	2	.	.	585	0	512.90	404.20	1	0.2500	2	dog_face_IA	513	675.00	415.40	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 0, 1, 0]	2148527	whole_video	2138517	Trial Relative	Mexx_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	8979.00	8	2	2
Mexx_2	2	56118.00	1448	134	2	4	2	[2]	556	1	377.10	142.00	0	0.4000	1	human_face_IA	215	385.60	125.80	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 0]	2158976	whole_video	2148966	Trial Relative	Mexx_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9440.00	10	2	2
Mexx_2	2	56118.00	1904	391	1	4	.	.	97	0	549.10	514.70	1	0.4000	2	dog_face_IA	965	557.90	519.10	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 0]	2158976	whole_video	2148966	Trial Relative	Mexx_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9440.00	10	2	2
Mexx_2	3	56118.00	7008	6972	2	2	2	[2]	2741	1	346.50	165.10	0	0.5000	1	human_face_IA	36	320.10	141.00	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 1]	2170139	whole_video	2160128	Trial Relative	Mexx_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9813.00	4	2	2
Mexx_2	3	56118.00	1862	1862	1	1	.	.	819	0	513.80	411.30	1	0.2500	2	dog_face_IA	1862	513.80	411.30	469	524	751	.	325	RECTANGLE	[2, 1, 0, 1]	2170139	whole_video	2160128	Trial Relative	Mexx_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	9813.00	4	2	2
Mexx_2	4	56118.00	7243	15	2	11	.	.	1411	0	337.90	157.10	1	0.8462	1	human_face_IA	560	334.70	142.90	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1]	2181413	whole_video	2171403	Trial Relative	Mexx_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9519.00	13	2	1
Mexx_2	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1]	2181413	whole_video	2171403	Trial Relative	Mexx_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9519.00	13	2	1
Mia_1	1	56118.00	2372	163	4	4	2	[2]	1001	1	414.50	176.60	0	0.3636	1	human_face_IA	78	399.70	132.10	259	197	541	.	-2	RECTANGLE	[2, 1, 2, 0, 1]	4744148	whole_video	4734138	Trial Relative	Mia_1	1	clear	02-1	30.3	1	clear_goal_100.mp4	9607.00	11	2	2
Mia_1	1	56118.00	7011	245	1	6	.	.	237	0	512.50	379.50	1	0.5455	2	dog_face_IA	5501	637.30	486.00	469	524	751	.	325	RECTANGLE	[2, 1, 2, 0, 1]	4744148	whole_video	4734138	Trial Relative	Mia_1	1	clear	02-1	30.3	1	clear_goal_100.mp4	9607.00	11	2	2
Mia_1	2	56118.00	7557	4146	4	4	2	[2]	8604	1	399.50	145.70	0	0.5000	1	human_face_IA	762	332.70	42.80	259	197	541	.	-2	RECTANGLE	[2, 1, 0]	4761768	whole_video	4751763	Trial Relative	Mia_1	2	clear	02-1	30.3	1	clear_goal_100.mp4	8759.00	8	2	2
Mia_1	2	56118.00	1154	296	1	3	.	.	7280	0	515.10	406.50	1	0.3750	2	dog_face_IA	515	602.00	494.00	469	524	751	.	325	RECTANGLE	[2, 1, 0]	4761768	whole_video	4751763	Trial Relative	Mia_1	2	clear	02-1	30.3	1	clear_goal_100.mp4	8759.00	8	2	2
Mia_1	3	56118.00	423	423	5	1	.	[2]	6592	1	381.80	22.20	0	0.1667	1	human_face_IA	423	381.80	22.20	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0]	4772676	whole_video	4762665	Trial Relative	Mia_1	3	clear	02-1	30.3	1	clear_goal_100.mp4	9689.00	6	2	2
Mia_1	3	56118.00	5760	406	1	3	.	.	557	0	596.50	419.30	1	0.5000	2	dog_face_IA	1273	629.10	380.80	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0]	4772676	whole_video	4762665	Trial Relative	Mia_1	3	clear	02-1	30.3	1	clear_goal_100.mp4	9689.00	6	2	2
Mia_1	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0]	4783339	whole_video	4773328	Trial Relative	Mia_1	4	clear	02-1	30.3	1	clear_goal_100.mp4	8960.00	5	2	1
Mia_1	4	56118.00	7136	274	1	3	.	.	305	0	474.00	361.60	1	0.6000	2	dog_face_IA	6836	604.70	492.00	469	524	751	.	325	RECTANGLE	[2, 0]	4783339	whole_video	4773328	Trial Relative	Mia_1	4	clear	02-1	30.3	1	clear_goal_100.mp4	8960.00	5	2	1
Mia_2	1	56118.00	6373	5505	7	3	.	[2]	1698	1	399.80	127.20	0	0.2500	1	human_face_IA	381	521.70	188.50	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 1, 2, 0]	603604	whole_video	593594	Trial Relative	Mia_2	1	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9556.00	12	2	2
Mia_2	1	56118.00	2187	177	1	5	.	.	354	0	506.80	332.10	1	0.4167	2	dog_face_IA	1017	637.90	416.00	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 1, 2, 0]	603604	whole_video	593594	Trial Relative	Mia_2	1	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9556.00	12	2	2
Mia_2	2	56118.00	5313	90	2	3	.	.	2065	0	437.70	176.90	1	0.2727	1	human_face_IA	3418	366.70	166.50	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 2, 0, 1, 0, 2]	614389	whole_video	604379	Trial Relative	Mia_2	2	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9456.00	11	2	2
Mia_2	2	56118.00	1327	1087	5	3	.	[1]	4301	1	607.50	412.00	1	0.2727	2	dog_face_IA	56	616.40	425.90	469	524	751	.	325	RECTANGLE	[0, 1, 0, 2, 0, 1, 0, 2]	614389	whole_video	604379	Trial Relative	Mia_2	2	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9456.00	11	2	2
Mia_2	3	56118.00	329	329	3	1	.	[2]	3117	1	426.50	167.10	0	0.1429	1	human_face_IA	329	426.50	167.10	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 2, 0]	624827	whole_video	614818	Trial Relative	Mia_2	3	ambiguous	02-2	30.3	2	ambiguous_goal_100.mp4	9523.00	7	2	2
